ConocoPhillips,Total,http://www.conocophillips.ca/our-operations/oil-sands/Pages/assets.aspx
ConocoPhillips,Cenovus,http://www.conocophillips.ca/our-operations/oil-sands/Pages/assets.aspx
Encana,ConocoPhillips,https://www.encana.com/news-stories/news-releases/details.html?release=611487
ConocoPhillips,Shell,http://www.coxandpalmerlaw.com/en/home/publications/oil-gas-update-shell-canada-ltd-becomes-joint-vent.aspx
ConocoPhillips,Suncor,http://www.coxandpalmerlaw.com/en/home/publications/oil-gas-update-shell-canada-ltd-becomes-joint-vent.aspx
Suncor,Shell,http://www.coxandpalmerlaw.com/en/home/publications/oil-gas-update-shell-canada-ltd-becomes-joint-vent.aspx
ConocoPhillips,Houston Energy,http://www.houstonenergyinc.com/Cono_Phillips/
ConocoPhillips,Sinopec,http://www.conocophillips.com.au/our-business-activities/our-projects/Pages/australia-pacific-lng.aspx
ConocoPhillips,Origin,http://www.conocophillips.com.au/our-business-activities/our-projects/Pages/australia-pacific-lng.aspx
Sinopec,Origin,http://www.conocophillips.com.au/our-business-activities/our-projects/Pages/australia-pacific-lng.aspx
PDVSA,Chevron,http://www.reuters.com/article/us-oil-venezuela-naphtha-exclusive-idUSKCN0UW1LE
PDVSA,ONGC,http://www.reuters.com/article/us-oil-venezuela-naphtha-exclusive-idUSKCN0UW1LE
PDVSA,Repsol,http://www.reuters.com/article/us-oil-venezuela-naphtha-exclusive-idUSKCN0UW1LE
PDVSA,Eni,http://www.businessinsider.com/r-its-red-shirts-fading-venezuelas-oil-giant-embraces-pragmatism-2015-3
PDVSA,Total,http://www.businessinsider.com/r-its-red-shirts-fading-venezuelas-oil-giant-embraces-pragmatism-2015-3
PDVSA,Statoil,http://www.businessinsider.com/r-its-red-shirts-fading-venezuelas-oil-giant-embraces-pragmatism-2015-3
PDVSA,CNPC,http://www.businessinsider.com/r-its-red-shirts-fading-venezuelas-oil-giant-embraces-pragmatism-2015-3
Sinopec,INEOS,http://www.ineos.com/businesses/ineos-phenol/news/ineos-and-sinopec-joint-venture
Sinopec,FTS,http://www.ftsi.com/news/Pages/FTS-International-Enters-Chinese-Market-with-15-year-Joint-Venture-Company-with-Sinopec.aspx
Huntsman,Sinopec,http://www.huntsman.com/corporate/Applications/itemrenderer?p_item_id=433565425&p_item_caid=1123
Sinopec,BP,http://www.sinopecgroup.com/group/en/Sinopecnews/20150528/news_20150528_645310047436.shtml
Shell,NNPC,http://www.sinopecgroup.com/group/en/Sinopecnews/20150528/news_20150528_645310047436.shtml
Chevron,NNPC,http://www.sinopecgroup.com/group/en/Sinopecnews/20150528/news_20150528_645310047436.shtml
Elf,NNPC,http://www.sinopecgroup.com/group/en/Sinopecnews/20150528/news_20150528_645310047436.shtml
Eni,NNPC,http://www.sinopecgroup.com/group/en/Sinopecnews/20150528/news_20150528_645310047436.shtml
Shell,Elf,http://www.sinopecgroup.com/group/en/Sinopecnews/20150528/news_20150528_645310047436.shtml
Shell,Eni,http://www.sinopecgroup.com/group/en/Sinopecnews/20150528/news_20150528_645310047436.shtml
Eni,Elf,http://www.sinopecgroup.com/group/en/Sinopecnews/20150528/news_20150528_645310047436.shtml
NNPC,Texaco,http://www.sinopecgroup.com/group/en/Sinopecnews/20150528/news_20150528_645310047436.shtml
Texaco,Chevron,http://www.sinopecgroup.com/group/en/Sinopecnews/20150528/news_20150528_645310047436.shtml
Santos,Petronas,http://www.santosglng.com/the-project/partners.aspx
Santos,Total,http://www.santosglng.com/the-project/partners.aspx
Santos,Kogas,http://www.santosglng.com/the-project/partners.aspx
Petronas,Total,http://www.santosglng.com/the-project/partners.aspx
Petronas,Kogas,http://www.santosglng.com/the-project/partners.aspx
Total,Kogas,http://www.santosglng.com/the-project/partners.aspx
Petronas,BASF,http://www.reuters.com/article/basf-petronas-idUSWEB003TO20130425
