b'No data matches your query or your query is too complex. Request JSON or XML format for more information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\r\n'
b'HS,2013,201305,May 2013,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,6013338037,,,0\r\n'
b'HS,2013,201306,June 2013,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,355313860,,,0\r\n'
b'HS,2013,201306,June 2013,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5035361099,,,0\r\n'
b'HS,2013,201307,July 2013,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,193881414,,,0\r\n'
b'HS,2013,201307,July 2013,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,4642128086,,,0\r\n'
b'HS,2013,201308,August 2013,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,212708142,,,0\r\n'
b'HS,2013,201308,August 2013,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5072570666,,,0\r\n'
b'HS,2013,201309,September 2013,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,204032300,,,0\r\n'
b'HS,2013,201309,September 2013,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,4991207861,,,0\r\n'
b'HS,2013,201310,October 2013,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,392435621,,,0\r\n'
b'HS,2013,201310,October 2013,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5202216777,,,0\r\n'
b'HS,2013,201311,November 2013,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,217380238,,,0\r\n'
b'HS,2013,201311,November 2013,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5107748386,,,0\r\n'
b'HS,2013,201312,December 2013,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,344365959,,,0\r\n'
b'HS,2013,201312,December 2013,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5781203145,,,0\r\n'
b'No data matches your query or your query is too complex. Request JSON or XML format for more information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\r\n'
b'No data matches your query or your query is too complex. Request JSON or XML format for more information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\r\n'
b'No data matches your query or your query is too complex. Request JSON or XML format for more information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\r\n'
b'HS,2010,201001,January 2010,2,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,9913341,,,0\r\n'
b'HS,2010,201001,January 2010,2,0,2,Exports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,279984,,,0\r\n'
b'HS,2010,201001,January 2010,2,0,3,Re-exports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,279984,,,0\r\n'
b'HS,2010,201002,February 2010,2,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,15805804,,,0\r\n'
b'HS,2010,201002,February 2010,2,0,2,Exports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,13546,,,0\r\n'
b'HS,2010,201002,February 2010,2,0,3,Re-exports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,13546,,,0\r\n'
b'HS,2010,201003,March 2010,2,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,1568539,,,0\r\n'
b'HS,2010,201003,March 2010,2,0,2,Exports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,219827,,,0\r\n'
b'HS,2010,201003,March 2010,2,0,3,Re-exports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,219827,,,0\r\n'
b'HS,2010,201004,April 2010,2,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,16575979,,,0\r\n'
b'HS,2010,201004,April 2010,2,0,2,Exports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,407654,,,0\r\n'
b'HS,2010,201004,April 2010,2,0,3,Re-exports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,407654,,,0\r\n'
b'HS,2010,201005,May 2010,2,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,12859411,,,0\r\n'
b'HS,2010,201005,May 2010,2,0,2,Exports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,87933,,,0\r\n'
b'HS,2010,201005,May 2010,2,0,3,Re-exports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,87933,,,0\r\n'
b'HS,2010,201006,June 2010,2,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,12773801,,,0\r\n'
b'HS,2010,201006,June 2010,2,0,2,Exports,28,Antigua and Barbuda,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,123193,,,0\r\n'
